log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-11.69897000433602,1736818.0,184.339,450.0,200.0,-309.0
-11.69897000433602,3068105.0,189.268,300.0,200.0,-309.0
-11.69897000433602,4837963.0,188.285,100.0,200.0,-309.0
-11.30102999566398,6592189.0,188.194,-100.0,200.0,-309.0
-11.69897000433602,8337325.0,177.344,-300.0,200.0,-309.0
-11.69897000433602,10096002.0,158.091,-500.0,200.0,-309.0
-13.30102999566398,11865603.0,122.828,-700.0,200.0,-309.0
-13.30102999566398,13259821.0,170.475,-850.0,200.0,-309.0
-13.30102999566398,14152474.0,198.042,-950.0,200.0,-309.0
-13.30102999566398,15027157.0,217.675,-1050.0,200.0,-309.0
-13.30102999566398,16253197.0,258.037,-1200.0,200.0,-309.0
-13.30102999566398,17860518.0,285.167,-1400.0,200.0,-309.0
-15.30102999566398,19122463.0,302.857,-1550.0,200.0,-309.0
-15.30102999566398,19947037.0,312.342,-1650.0,200.0,-309.0
-15.30102999566398,20734963.0,321.389,-1750.0,200.0,-309.0
-15.30102999566398,21518019.0,329.738,-1850.0,200.0,-309.0
-13.30102999566398,1742383.0,42.798,450.0,-200.0,-859.0
-13.30102999566398,3111032.0,58.114,300.0,-200.0,-859.0
-13.30102999566398,4884423.0,72.233,100.0,-200.0,-859.0
-13.30102999566398,6631652.0,85.486,-100.0,-200.0,-859.0
-13.30102999566398,8355366.0,98.069,-300.0,-200.0,-859.0
-13.522878745280336,10172077.0,106.186,-500.0,-200.0,-859.0
-13.30102999566398,11939443.0,107.801,-700.0,-200.0,-859.0
-13.30102999566398,13273118.0,132.362,-850.0,-200.0,-859.0
-13.30102999566398,14161638.0,151.806,-950.0,-200.0,-859.0
-13.30102999566398,15043382.0,171.007,-1050.0,-200.0,-859.0
-15.0,16367162.0,197.78,-1200.0,-200.0,-859.0
-15.30102999566398,18075616.0,228.671,-1400.0,-200.0,-859.0
-15.30102999566398,19311851.0,251.453,-1550.0,-200.0,-859.0
-15.30102999566398,20108964.0,266.846,-1650.0,-200.0,-859.0
-15.30102999566398,20880604.0,282.953,-1750.0,-200.0,-859.0
-17.0,21680882.0,300.551,-1850.0,-200.0,-859.0
-13.30102999566398,1680091.0,38.239,450.0,-1850.0,141.0
-13.30102999566398,3081456.0,58.028,300.0,-1850.0,141.0
-13.30102999566398,4902615.0,86.469,100.0,-1850.0,141.0
-13.30102999566398,6711977.0,125.481,-100.0,-1850.0,141.0
-13.30102999566398,8509327.0,160.804,-300.0,-1850.0,141.0
-11.69897000433602,10271040.0,180.919,-500.0,-1850.0,141.0
-11.69897000433602,12036700.0,167.796,-700.0,-1850.0,141.0
-16.0,13369914.0,188.046,-850.0,-1850.0,141.0
-16.0,14259177.0,200.891,-950.0,-1850.0,141.0
-16.0,15134176.0,213.082,-1050.0,-1850.0,141.0
-16.0,16417151.0,230.04,-1200.0,-1850.0,141.0
-16.0,18083594.0,250.606,-1400.0,-1850.0,141.0
-16.0,19297839.0,265.83,-1550.0,-1850.0,141.0
-16.0,20087497.0,276.108,-1650.0,-1850.0,141.0
-16.0,20858080.0,286.735,-1750.0,-1850.0,141.0
-16.0,21606599.0,297.949,-1850.0,-1850.0,141.0
-15.0,2109568.0,35.919,450.0,2150.0,291.0
-15.0,3559908.0,51.649,300.0,2150.0,291.0
-15.0,5408303.0,72.858,100.0,2150.0,291.0
-15.0,7209338.0,94.388,-100.0,2150.0,291.0
-15.0,8983112.0,115.836,-300.0,2150.0,291.0
-15.0,10738097.0,136.894,-500.0,2150.0,291.0
-15.0,12478559.0,157.119,-700.0,2150.0,291.0
-15.522878745280336,13775901.0,172.478,-850.0,2150.0,291.0
-15.522878745280336,14627017.0,183.241,-950.0,2150.0,291.0
-15.522878745280336,15472376.0,193.728,-1050.0,2150.0,291.0
-15.522878745280336,16725019.0,208.831,-1200.0,2150.0,291.0
-15.522878745280336,18363195.0,226.792,-1400.0,2150.0,291.0
-15.522878745280336,19564163.0,239.353,-1550.0,2150.0,291.0
-15.522878745280336,20350909.0,247.835,-1650.0,2150.0,291.0
-15.522878745280336,21124968.0,256.281,-1750.0,2150.0,291.0
-15.522878745280336,21885526.0,264.987,-1850.0,2150.0,291.0
-13.30102999566398,1729429.0,169.929,450.0,650.0,-109.0
-13.30102999566398,3064064.0,183.209,300.0,650.0,-109.0
-13.30102999566398,4833539.0,184.949,100.0,650.0,-109.0
-13.30102999566398,6589132.0,180.06,-100.0,650.0,-109.0
-13.30102999566398,8349290.0,162.139,-300.0,650.0,-109.0
-13.522878745280336,10095643.0,162.39,-500.0,650.0,-109.0
-13.522878745280336,11854087.0,175.28,-700.0,650.0,-109.0
-13.30102999566398,13178198.0,212.805,-850.0,650.0,-109.0
-13.30102999566398,14053064.0,249.067,-950.0,650.0,-109.0
-13.30102999566398,14965466.0,283.737,-1050.0,650.0,-109.0
-13.30102999566398,16295437.0,304.919,-1200.0,650.0,-109.0
-13.30102999566398,17990891.0,315.461,-1400.0,650.0,-109.0
-13.30102999566398,19216969.0,322.932,-1550.0,650.0,-109.0
-13.30102999566398,20011741.0,327.334,-1650.0,650.0,-109.0
-13.30102999566398,20782217.0,330.383,-1750.0,650.0,-109.0
-13.30102999566398,21529984.0,332.785,-1850.0,650.0,-109.0
-13.30102999566398,1741136.0,43.944,450.0,-350.0,-859.0
-13.30102999566398,3110402.0,60.532,300.0,-350.0,-859.0
-13.30102999566398,4884002.0,75.934,100.0,-350.0,-859.0
-13.30102999566398,6631702.0,90.01,-100.0,-350.0,-859.0
-13.30102999566398,8357876.0,102.882,-300.0,-350.0,-859.0
-13.522878745280336,10171831.0,115.453,-500.0,-350.0,-859.0
-13.30102999566398,11933851.0,123.215,-700.0,-350.0,-859.0
-13.30102999566398,13272978.0,147.887,-850.0,-350.0,-859.0
-13.30102999566398,14161840.0,166.583,-950.0,-350.0,-859.0
-13.30102999566398,15043297.0,185.996,-1050.0,-350.0,-859.0
-15.0,16363484.0,209.107,-1200.0,-350.0,-859.0
-15.30102999566398,18071018.0,237.613,-1400.0,-350.0,-859.0
-15.30102999566398,19304342.0,259.42,-1550.0,-350.0,-859.0
-15.30102999566398,20097388.0,274.158,-1650.0,-350.0,-859.0
-15.30102999566398,20862539.0,289.548,-1750.0,-350.0,-859.0
-17.0,21653629.0,306.477,-1850.0,-350.0,-859.0
-11.69897000433602,1704071.0,174.76,450.0,950.0,41.0
-11.69897000433602,3064524.0,183.459,300.0,950.0,41.0
-11.69897000433602,4842476.0,189.363,100.0,950.0,41.0
-11.69897000433602,6597933.0,195.466,-100.0,950.0,41.0
-11.69897000433602,8344061.0,176.363,-300.0,950.0,41.0
-11.69897000433602,10093841.0,175.253,-500.0,950.0,41.0
-11.69897000433602,11841555.0,182.226,-700.0,950.0,41.0
-13.30102999566398,13170301.0,230.377,-850.0,950.0,41.0
-13.30102999566398,14058330.0,267.886,-950.0,950.0,41.0
-13.30102999566398,14967232.0,295.828,-1050.0,950.0,41.0
-13.30102999566398,16296576.0,311.584,-1200.0,950.0,41.0
-13.30102999566398,17992745.0,319.963,-1400.0,950.0,41.0
-13.30102999566398,19217697.0,324.956,-1550.0,950.0,41.0
-13.30102999566398,20011714.0,327.838,-1650.0,950.0,41.0
-13.30102999566398,20783122.0,329.688,-1750.0,950.0,41.0
-13.30102999566398,21536516.0,330.929,-1850.0,950.0,41.0
-15.0,2282289.0,25.51,450.0,-1050.0,1341.0
-15.0,3520110.0,31.649,300.0,-1050.0,1341.0
-15.0,5194460.0,40.859,100.0,-1050.0,1341.0
-15.0,6911178.0,51.71,-100.0,-1050.0,1341.0
-15.0,8666147.0,64.322,-300.0,-1050.0,1341.0
-15.0,10454172.0,78.806,-500.0,-1050.0,1341.0
-15.0,12257879.0,95.131,-700.0,-1050.0,1341.0
-15.522878745280336,13601944.0,108.734,-850.0,-1050.0,1341.0
-15.522878745280336,14482665.0,118.663,-950.0,-1050.0,1341.0
-15.522878745280336,15362484.0,129.01,-1050.0,-1050.0,1341.0
-15.522878745280336,16675260.0,145.249,-1200.0,-1050.0,1341.0
-15.522878745280336,18410235.0,168.163,-1400.0,-1050.0,1341.0
-15.522878745280336,19696371.0,187.351,-1550.0,-1050.0,1341.0
-15.522878745280336,20542225.0,201.377,-1650.0,-1050.0,1341.0
-15.522878745280336,21376468.0,216.258,-1750.0,-1050.0,1341.0
-15.522878745280336,22196903.0,232.097,-1850.0,-1050.0,1341.0
-15.0,2230341.0,28.193,450.0,100.0,-1359.0
-15.0,3533361.0,36.575,300.0,100.0,-1359.0
-15.0,5238221.0,47.964,100.0,100.0,-1359.0
-15.0,6955947.0,60.623,-100.0,100.0,-1359.0
-15.0,8696283.0,74.776,-300.0,100.0,-1359.0
-15.0,10478502.0,90.316,-500.0,100.0,-1359.0
-15.0,12250834.0,107.231,-700.0,100.0,-1359.0
-15.522878745280336,13571871.0,122.737,-850.0,100.0,-1359.0
-15.522878745280336,14442783.0,134.923,-950.0,100.0,-1359.0
-15.522878745280336,15317793.0,148.059,-1050.0,100.0,-1359.0
-15.522878745280336,16627277.0,168.925,-1200.0,100.0,-1359.0
