log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-16.0,2286593.0,33.078,450.0,-650.0,-1359.0
-16.0,3663254.0,45.893,300.0,-650.0,-1359.0
-16.0,5353427.0,62.222,100.0,-650.0,-1359.0
-15.0,7098238.0,78.322,-100.0,-650.0,-1359.0
-15.0,8899385.0,95.558,-300.0,-650.0,-1359.0
-15.0,10683146.0,114.571,-500.0,-650.0,-1359.0
-15.0,12453566.0,135.821,-700.0,-650.0,-1359.0
-15.522878745280336,13761607.0,153.949,-850.0,-650.0,-1359.0
-15.522878745280336,14621159.0,167.307,-950.0,-650.0,-1359.0
-15.522878745280336,15478900.0,181.085,-1050.0,-650.0,-1359.0
-15.522878745280336,16752747.0,202.237,-1200.0,-650.0,-1359.0
-15.522878745280336,18422811.0,231.313,-1400.0,-650.0,-1359.0
-15.522878745280336,19643654.0,253.903,-1550.0,-650.0,-1359.0
-15.522878745280336,20436738.0,268.998,-1650.0,-650.0,-1359.0
-15.522878745280336,21211527.0,284.059,-1750.0,-650.0,-1359.0
-15.522878745280336,21965592.0,299.022,-1850.0,-650.0,-1359.0
-15.0,1807218.0,38.17,450.0,1750.0,291.0
-15.0,3206256.0,56.708,300.0,1750.0,291.0
-15.0,5019879.0,79.766,100.0,1750.0,291.0
-15.0,6806679.0,103.098,-100.0,1750.0,291.0
-15.0,8578973.0,122.761,-300.0,1750.0,291.0
-15.0,10345083.0,144.406,-500.0,1750.0,291.0
-15.0,12106111.0,170.118,-700.0,1750.0,291.0
-15.30102999566398,13433263.0,195.003,-850.0,1750.0,291.0
-15.30102999566398,14313748.0,210.284,-950.0,1750.0,291.0
-15.30102999566398,15185727.0,223.927,-1050.0,1750.0,291.0
-15.30102999566398,16470606.0,240.972,-1200.0,1750.0,291.0
-15.30102999566398,18133049.0,260.414,-1400.0,1750.0,291.0
-15.30102999566398,19333873.0,274.295,-1550.0,1750.0,291.0
-15.30102999566398,20110456.0,283.25,-1650.0,1750.0,291.0
-15.30102999566398,20862564.0,292.564,-1750.0,1750.0,291.0
-15.30102999566398,21583691.0,303.471,-1850.0,1750.0,291.0
-14.0,1697345.0,49.47,450.0,-1050.0,291.0
-14.0,3066933.0,62.349,300.0,-1050.0,291.0
-14.0,4857963.0,79.231,100.0,-1050.0,291.0
-14.0,6637951.0,98.166,-100.0,-1050.0,291.0
-14.0,8400537.0,118.008,-300.0,-1050.0,291.0
-13.522878745280336,10170755.0,140.662,-500.0,-1050.0,291.0
-13.522878745280336,11927977.0,160.442,-700.0,-1050.0,291.0
-13.30102999566398,13235140.0,216.14,-850.0,-1050.0,291.0
-13.30102999566398,14066252.0,217.778,-950.0,-1050.0,291.0
-13.30102999566398,14894319.0,216.601,-1050.0,-1050.0,291.0
-13.30102999566398,16138747.0,213.593,-1200.0,-1050.0,291.0
-13.30102999566398,17811417.0,206.779,-1400.0,-1050.0,291.0
-13.30102999566398,19076539.0,204.95,-1550.0,-1050.0,291.0
-13.30102999566398,19913545.0,220.981,-1650.0,-1050.0,291.0
-13.30102999566398,20735975.0,234.828,-1750.0,-1050.0,291.0
-17.0,21606762.0,276.891,-1850.0,-1050.0,291.0
-13.30102999566398,1739399.0,27.35,450.0,-2250.0,841.0
-13.30102999566398,3104577.0,35.748,300.0,-2250.0,841.0
-13.30102999566398,4904065.0,47.628,100.0,-2250.0,841.0
-13.30102999566398,6698903.0,61.127,-100.0,-2250.0,841.0
-13.30102999566398,8498572.0,76.723,-300.0,-2250.0,841.0
-13.522878745280336,10315679.0,95.271,-500.0,-2250.0,841.0
-13.522878745280336,12144469.0,117.917,-700.0,-2250.0,841.0
-16.0,13552138.0,137.523,-850.0,-2250.0,841.0
-16.0,14493863.0,149.892,-950.0,-2250.0,841.0
-16.0,15420477.0,161.765,-1050.0,-2250.0,841.0
-16.0,16783337.0,178.91,-1200.0,-2250.0,841.0
-16.0,18548265.0,201.452,-1400.0,-2250.0,841.0
-16.0,19834010.0,218.743,-1550.0,-2250.0,841.0
-16.0,20673239.0,230.449,-1650.0,-2250.0,841.0
-16.0,21496939.0,242.388,-1750.0,-2250.0,841.0
-16.0,22304292.0,254.609,-1850.0,-2250.0,841.0
-15.0,2109568.0,35.919,450.0,2150.0,291.0
-15.0,3559908.0,51.649,300.0,2150.0,291.0
-15.0,5408303.0,72.858,100.0,2150.0,291.0
-15.0,7209338.0,94.388,-100.0,2150.0,291.0
-15.0,8983112.0,115.836,-300.0,2150.0,291.0
-15.0,10738097.0,136.894,-500.0,2150.0,291.0
-15.0,12478559.0,157.119,-700.0,2150.0,291.0
-15.522878745280336,13775901.0,172.478,-850.0,2150.0,291.0
-15.522878745280336,14627017.0,183.241,-950.0,2150.0,291.0
-15.522878745280336,15472376.0,193.728,-1050.0,2150.0,291.0
-15.522878745280336,16725019.0,208.831,-1200.0,2150.0,291.0
-15.522878745280336,18363195.0,226.792,-1400.0,2150.0,291.0
